fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:52,25.33,baja,33.13,-,0.41,-,21,-
2026-07-03T16:38:42,25.31,baja,33.15,-,0.41,-,21,-
2026-07-03T16:38:32,25.33,baja,33.39,-,0.41,-,21,-
2026-07-03T16:38:22,25.3,baja,33.16,-,0.41,-,21,-
2026-07-03T16:38:11,25.28,baja,33.14,-,0.41,-,21,-
2026-07-03T16:38:01,25.3,baja,33.15,-,0.41,-,21,-
2026-07-03T16:37:51,25.3,baja,33.13,-,0.41,-,21,-
2026-07-03T16:37:40,25.3,baja,33.26,-,0.41,-,21,-
2026-07-03T16:37:30,25.3,baja,33.35,-,0.41,-,21,-
2026-07-03T16:37:20,25.3,baja,33.2,-,0.41,-,21,-
2026-07-03T16:37:09,25.28,baja,33.25,-,0.41,-,21,-
2026-07-03T16:36:59,25.28,baja,33.2,-,0.41,-,21,-
2026-07-03T16:36:49,25.27,baja,33.23,-,0.41,-,21,-
2026-07-03T16:36:39,25.28,baja,33.22,-,0.41,-,21,-
2026-07-03T16:36:29,25.26,baja,33.27,-,0.41,-,21,-
2026-07-03T16:36:18,25.26,baja,33.21,-,0.41,-,21,-
2026-07-03T16:36:08,25.24,baja,33.32,-,0.41,-,21,-
2026-07-03T16:35:58,25.26,baja,33.16,-,0.41,-,21,-
2026-07-03T16:35:48,25.27,baja,33.19,-,0.41,-,21,-
2026-07-03T16:35:37,25.26,baja,33.2,-,0.41,-,21,-
2026-07-03T16:35:27,25.26,baja,33.17,-,0.41,-,21,-
2026-07-03T16:35:16,25.23,baja,33.2,-,0.41,-,21,-
2026-07-03T16:35:06,25.24,baja,33.3,-,0.41,-,21,-
2026-07-03T16:34:56,25.24,baja,33.46,-,0.41,-,21,-
2026-07-03T16:34:45,25.24,baja,33.24,-,0.41,-,21,-
2026-07-03T16:34:35,25.23,baja,33.21,-,0.41,-,21,-
2026-07-03T16:34:25,25.2,baja,33.23,-,0.41,-,21,-
2026-07-03T16:34:15,25.22,baja,33.27,-,0.41,-,21,-
2026-07-03T16:34:04,25.24,baja,33.23,-,0.41,-,21,-
2026-07-03T16:33:54,25.22,baja,33.23,-,0.41,-,21,-
2026-07-03T16:33:40,25.2,baja,33.21,-,0.41,-,21,-
2026-07-03T16:33:29,25.23,baja,33.23,-,0.41,-,21,-
2026-07-03T16:33:19,25.22,baja,33.25,-,0.41,-,21,-
2026-07-03T16:33:09,25.2,baja,33.24,-,0.41,-,21,-
2026-07-03T16:32:59,25.22,baja,33.37,-,0.41,-,21,-
2026-07-03T16:31:47,25.18,baja,33.34,-,0.41,-,21,-
2026-07-03T16:31:36,25.16,baja,33.28,-,0.41,-,21,-
2026-07-03T16:31:25,25.16,baja,33.27,-,0.41,-,21,-
2026-07-03T16:31:14,25.16,baja,33.37,-,0.41,-,21,-
2026-07-03T16:31:03,25.16,baja,33.25,-,0.41,-,21,-
2026-07-03T16:30:51,25.18,baja,33.29,-,0.41,-,21,-
2026-07-03T16:30:40,25.16,baja,33.32,-,0.41,-,21,-
2026-07-03T16:30:29,25.18,baja,33.45,-,0.41,-,21,-
2026-07-03T16:30:18,25.18,baja,33.35,-,0.41,-,21,-
2026-07-03T16:30:07,25.16,baja,33.54,-,0.41,-,21,-
2026-07-03T16:29:56,25.16,baja,33.41,-,0.41,-,21,-
2026-07-03T16:29:45,25.18,baja,33.31,-,0.41,-,21,-
2026-07-03T16:29:33,25.16,baja,33.19,-,0.41,-,21,-
2026-07-03T16:29:22,25.16,baja,33.16,-,0.41,-,21,-
2026-07-03T16:29:11,25.15,baja,33.21,-,0.41,-,21,-
2026-07-03T16:29:00,25.16,baja,33.22,-,0.41,-,21,-
2026-07-03T16:28:49,25.15,baja,33.16,-,0.41,-,21,-
2026-07-03T16:28:38,25.16,baja,33.28,-,0.41,-,21,-
2026-07-03T16:28:26,25.16,baja,33.27,-,0.41,-,21,-
2026-07-03T16:27:52,25.18,baja,33.28,-,0.41,-,21,-
2026-07-03T16:27:41,25.18,baja,33.26,-,0.41,-,21,-
2026-07-03T16:27:30,25.15,baja,33.16,-,0.41,-,21,-
2026-07-03T16:27:18,25.13,baja,33.12,-,0.41,-,21,-
2026-07-03T16:27:07,25.15,baja,33.11,-,0.41,-,21,-
2026-07-03T16:26:56,25.15,baja,33.19,-,0.41,-,21,-
2026-07-03T16:26:45,25.13,baja,33.24,-,0.41,-,21,-
2026-07-03T16:26:34,25.15,baja,33.22,-,0.41,-,21,-
2026-07-03T16:26:23,25.12,baja,33.27,-,0.41,-,21,-
2026-07-03T16:26:11,25.13,baja,33.25,-,0.41,-,21,-
2026-07-03T16:26:00,25.13,baja,33.25,-,0.41,-,21,-
2026-07-03T16:25:49,25.15,baja,33.23,-,0.41,-,21,-
2026-07-03T16:25:38,25.13,baja,33.29,-,0.41,-,21,-
2026-07-03T16:25:27,25.12,baja,33.27,-,0.41,-,21,-
2026-07-03T16:25:16,25.13,baja,33.25,-,0.41,-,21,-
2026-07-03T16:25:05,25.1,baja,33.51,-,0.41,-,21,-
2026-07-03T16:24:53,25.12,baja,33.29,-,0.41,-,21,-
2026-07-03T16:24:42,25.13,baja,33.68,-,0.41,-,21,-
2026-07-03T16:24:31,25.13,baja,33.51,-,0.41,-,21,-
