fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:51,36.48,-,40.68,-,1.14,-,63.53,-
2026-07-03T16:38:41,36.44,-,38.73,-,0.7,-,58.24,-
2026-07-03T16:38:31,36.29,-,35.8,-,0.71,-,55.12,-
2026-07-03T16:38:11,36.75,-,38.88,-,1.26,-,50.31,-
2026-07-03T16:38:01,36.69,-,40.08,-,1.13,-,50.67,-
2026-07-03T16:37:51,36.32,-,39.04,-,0.85,-,58.0,-
2026-07-03T16:37:21,36.47,-,38.2,-,1.02,-,98.22,alto
2026-07-03T16:37:11,36.63,-,34.86,-,1.14,-,55.84,-
2026-07-03T16:35:41,36.4,-,36.29,-,0.61,-,44.9,-
2026-07-03T16:35:31,36.33,-,43.96,-,1.14,-,68.08,-
2026-07-03T16:35:21,36.44,-,38.96,-,1.01,-,54.65,-
2026-07-03T16:34:21,36.53,-,36.39,-,1.14,-,42.16,-
2026-07-03T16:29:21,36.27,-,36.71,-,1.03,-,96.24,alto
2026-07-03T16:28:21,36.26,-,38.54,-,1.22,-,64.07,-
2026-07-03T16:28:11,36.34,-,34.8,-,1.02,-,42.89,-
2026-07-03T16:28:01,36.4,-,43.76,-,1.11,-,57.71,-
2026-07-03T16:27:51,36.73,-,37.71,-,0.91,-,65.44,-
2026-07-03T16:26:31,36.79,-,38.96,-,0.83,-,62.81,-
2026-07-03T16:26:21,36.65,-,44.35,-,0.75,-,52.58,-
2026-07-03T16:26:11,36.3,-,43.1,-,1.25,-,58.87,-
2026-07-03T16:26:01,36.57,-,39.33,-,1.15,-,60.17,-
2026-07-03T16:25:51,36.59,-,34.5,-,0.84,-,36.27,-
2026-07-03T16:25:41,36.48,-,41.26,-,0.85,-,51.63,-
2026-07-03T16:25:31,36.37,-,40.34,-,0.72,-,45.46,-
2026-07-03T16:25:21,36.76,-,36.31,-,1.01,-,63.84,-
2026-07-03T16:25:11,36.35,-,36.78,-,0.61,-,39.05,-
2026-07-03T16:24:51,36.69,-,41.49,-,0.84,-,45.66,-
2026-07-03T16:24:41,36.6,-,35.97,-,1.08,-,59.6,-
2026-07-03T16:24:31,36.67,-,35.95,-,1.05,-,38.82,-
2026-07-03T16:24:21,36.27,-,34.59,-,0.82,-,41.67,-
2026-07-03T16:23:31,36.48,-,35.19,-,1.16,-,36.44,-
2026-07-03T16:23:21,36.56,-,35.0,-,0.61,-,35.53,-
2026-07-03T16:21:41,36.79,-,37.07,-,1.24,-,60.69,-
2026-07-03T16:21:31,36.2,-,44.52,-,1.1,-,67.22,-
2026-07-03T16:21:21,36.21,-,41.43,-,1.11,-,44.99,-
2026-07-03T16:21:11,36.42,-,39.14,-,0.94,-,37.33,-
2026-07-03T16:21:01,36.22,-,42.13,-,1.05,-,58.66,-
2026-07-03T16:20:11,36.26,-,42.01,-,1.21,-,57.29,-
2026-07-03T15:53:20,36.63,-,34.07,-,0.89,-,65.8,-
2026-07-03T15:53:10,36.49,-,41.75,-,0.7,-,58.14,-
2026-07-03T15:53:00,36.34,-,39.07,-,1.01,-,36.19,-
2026-07-03T15:52:50,36.71,-,38.59,-,0.76,-,48.68,-
2026-07-03T15:52:40,36.58,-,40.96,-,0.92,-,34.57,-
2026-07-03T15:52:30,36.54,-,35.97,-,0.73,-,61.43,-
2026-07-03T15:52:20,36.46,-,37.1,-,0.85,-,67.97,-
2026-07-03T15:52:10,36.54,-,35.65,-,0.82,-,39.39,-
2026-07-03T15:52:00,36.2,-,45.05,-,0.76,-,43.36,-
2026-07-03T15:51:50,36.24,-,41.78,-,1.26,-,45.39,-
2026-07-02T22:35:31,36.21,-,35.97,-,1.08,-,52.86,-
2026-07-02T22:35:21,36.32,-,44.36,-,0.84,-,55.02,-
2026-07-02T22:35:01,36.68,-,44.75,-,0.62,-,37.59,-
2026-07-02T22:34:51,36.43,-,40.72,-,1.25,-,43.6,-
2026-07-02T22:34:41,36.69,-,41.12,-,0.76,-,63.78,-
2026-07-02T22:34:31,36.38,-,35.32,-,1.2,-,53.19,-
2026-07-02T22:34:21,36.74,-,38.26,-,0.92,-,39.17,-
2026-07-02T22:34:11,36.58,-,39.78,-,1.17,-,66.8,-
2026-07-02T22:34:01,36.74,-,41.89,-,1.18,-,63.48,-
2026-07-02T22:33:51,36.63,-,35.92,-,1.22,-,61.66,-
2026-07-02T22:33:41,36.25,-,45.67,-,1.17,-,60.01,-
2026-07-02T22:33:31,36.7,-,38.24,-,0.61,-,62.13,-
2026-07-02T22:33:21,36.65,-,37.07,-,1.23,-,55.66,-
2026-07-02T22:33:11,36.43,-,42.06,-,1.22,-,60.88,-
2026-07-02T22:33:01,36.23,-,45.86,-,0.61,-,34.77,-
2026-07-02T22:32:51,36.58,-,34.69,-,0.93,-,54.92,-
2026-07-02T22:32:41,36.36,-,38.34,-,0.99,-,37.22,-
2026-07-02T22:32:31,36.42,-,42.11,-,1.1,-,38.75,-
2026-07-02T22:32:21,36.36,-,36.39,-,0.98,-,56.41,-
2026-07-02T22:32:11,36.34,-,36.46,-,0.67,-,53.88,-
2026-07-02T22:32:01,36.76,-,40.73,-,0.65,-,58.3,-
2026-07-02T22:31:51,36.58,-,39.68,-,1.2,-,39.84,-
2026-07-02T22:31:41,36.26,-,45.11,-,0.87,-,60.49,-
2026-07-02T22:31:31,36.6,-,45.06,-,0.79,-,67.37,-
2026-07-02T22:31:21,36.66,-,36.69,-,0.64,-,62.13,-
2026-07-02T22:31:11,36.73,-,41.79,-,0.67,-,66.42,-
2026-07-02T22:31:01,36.37,-,34.22,-,0.74,-,41.55,-
2026-07-02T22:30:51,36.69,-,41.24,-,0.94,-,48.59,-
2026-07-02T22:30:41,36.5,-,41.45,-,0.88,-,63.67,-
2026-07-02T22:30:31,36.8,-,39.45,-,0.9,-,34.25,-
2026-07-02T22:30:21,36.35,-,42.17,-,0.72,-,48.45,-
2026-07-02T22:30:11,36.72,-,38.96,-,1.21,-,44.74,-
2026-07-02T22:30:01,36.3,-,40.54,-,0.59,-,56.52,-
2026-07-02T22:29:51,36.28,-,44.05,-,0.76,-,38.34,-
2026-07-02T22:29:41,36.68,-,43.5,-,0.72,-,63.13,-
2026-07-02T22:29:31,36.77,-,38.84,-,0.67,-,48.67,-
2026-07-02T22:29:21,36.46,-,42.93,-,1.25,-,38.85,-
2026-07-02T22:29:11,36.74,-,38.44,-,0.89,-,51.22,-
2026-07-02T22:29:01,36.56,-,40.34,-,0.96,-,38.12,-
2026-07-02T22:28:51,36.21,-,39.67,-,0.89,-,34.08,-
2026-07-02T22:28:41,36.64,-,38.26,-,1.03,-,55.02,-
2026-07-02T22:28:31,36.22,-,41.14,-,0.81,-,61.38,-
2026-07-02T22:28:21,36.38,-,39.11,-,0.96,-,35.08,-
2026-07-02T22:28:11,36.73,-,36.47,-,0.92,-,57.3,-
2026-07-02T22:28:01,36.5,-,39.3,-,1.09,-,62.18,-
2026-07-02T22:27:51,36.42,-,40.55,-,0.68,-,67.66,-
2026-07-02T22:27:41,36.38,-,34.89,-,0.8,-,36.81,-
2026-07-02T22:27:31,36.77,-,36.28,-,1.16,-,65.17,-
2026-07-02T22:27:21,36.67,-,34.91,-,1.01,-,59.43,-
2026-07-02T22:27:11,36.37,-,38.84,-,1.06,-,66.92,-
2026-07-02T22:27:01,36.51,-,39.82,-,0.66,-,44.75,-
2026-07-02T22:26:51,36.7,-,38.01,-,1.01,-,44.94,-
2026-07-02T22:26:41,36.74,-,45.34,-,1.01,-,58.71,-
2026-07-02T22:26:31,36.47,-,43.11,-,1.03,-,61.65,-
2026-07-02T22:26:21,36.69,-,34.8,-,1.07,-,52.75,-
2026-07-02T22:26:11,36.58,-,44.68,-,1.12,-,39.0,-
2026-07-02T22:26:01,36.34,-,39.72,-,1.25,-,52.38,-
2026-07-02T22:25:51,36.69,-,40.6,-,0.82,-,46.69,-
2026-07-02T22:25:41,36.65,-,44.16,-,1.07,-,33.86,-
2026-07-02T22:25:31,36.47,-,34.41,-,0.78,-,62.94,-
2026-07-02T22:25:21,36.21,-,35.86,-,0.78,-,64.88,-
2026-07-02T22:25:11,36.5,-,44.69,-,1.21,-,37.56,-
2026-07-02T22:25:01,36.72,-,42.62,-,0.73,-,42.52,-
2026-07-02T22:24:51,36.21,-,42.73,-,1.1,-,52.34,-
2026-07-02T22:24:41,36.23,-,35.73,-,0.72,-,50.27,-
2026-07-02T22:24:31,36.36,-,39.76,-,0.61,-,53.85,-
2026-07-02T22:24:21,36.62,-,44.61,-,0.6,-,35.71,-
2026-07-02T22:23:51,36.45,-,35.08,-,0.86,-,59.11,-
2026-07-02T22:23:41,36.33,-,44.57,-,0.86,-,40.73,-
2026-07-02T22:23:31,36.39,-,39.4,-,0.89,-,63.51,-
2026-07-02T22:22:51,36.46,-,37.46,-,0.79,-,37.98,-
2026-07-02T22:22:31,36.45,-,41.31,-,0.87,-,49.7,-
2026-07-02T22:22:21,36.43,-,42.21,-,0.76,-,54.16,-
2026-07-02T22:21:51,36.58,-,41.77,-,1.25,-,56.24,-
2026-07-02T22:21:41,36.74,-,44.79,-,1.24,-,62.09,-
2026-07-02T22:21:31,36.59,-,45.62,-,0.77,-,58.04,-
2026-07-02T22:21:21,36.7,-,42.04,-,0.77,-,55.55,-
2026-07-02T22:21:01,36.68,-,36.56,-,0.9,-,40.31,-
2026-07-02T22:19:31,36.44,-,44.41,-,0.65,-,36.64,-
2026-07-02T22:19:21,36.31,-,39.07,-,1.16,-,49.18,-
2026-07-02T22:11:00,36.37,-,43.52,-,1.21,-,37.48,-
2026-07-02T22:10:50,36.52,-,41.41,-,1.05,-,49.02,-
2026-07-02T22:10:00,36.35,-,40.93,-,0.64,-,47.65,-
2026-07-02T22:09:50,36.59,-,41.7,-,1.23,-,63.96,-
2026-07-02T22:08:50,36.59,-,42.29,-,0.97,-,59.45,-
2026-07-02T22:08:40,36.5,-,35.81,-,0.6,-,59.35,-
2026-07-02T22:08:30,36.67,-,38.92,-,0.96,-,38.33,-
2026-07-02T22:08:20,36.66,-,36.47,-,0.6,-,62.09,-
2026-07-02T22:08:10,36.72,-,35.32,-,0.71,-,46.11,-
2026-07-02T22:08:00,36.42,-,44.55,-,0.93,-,64.56,-
2026-07-02T22:07:50,36.6,-,34.77,-,0.63,-,52.8,-
2026-07-02T22:07:40,36.29,-,43.64,-,1.11,-,47.44,-
2026-07-02T22:07:30,36.72,-,45.97,-,0.83,-,40.29,-
2026-07-02T22:07:20,36.49,-,45.59,-,1.22,-,62.2,-
2026-07-02T22:07:10,36.54,-,36.74,-,1.24,-,47.77,-
2026-07-02T22:07:00,36.38,-,38.07,-,1.27,-,59.85,-
2026-07-02T22:06:50,36.41,-,39.68,-,0.78,-,45.25,-
2026-07-02T22:06:40,36.62,-,37.63,-,1.21,-,56.91,-
2026-07-02T22:06:30,36.6,-,41.99,-,1.05,-,45.91,-
2026-07-02T22:06:20,36.32,-,37.16,-,0.64,-,38.65,-
2026-07-02T22:06:10,36.56,-,34.95,-,0.72,-,52.71,-
