fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:31,36.37,-,34.0,-,1.03,-,41.08,-
2026-07-03T16:38:21,36.41,-,35.51,-,1.19,-,62.15,-
2026-07-03T16:35:51,36.49,-,39.59,-,0.62,-,55.84,-
2026-07-03T16:35:41,36.56,-,37.24,-,0.65,-,58.35,-
2026-07-03T16:34:21,36.69,-,37.26,-,0.98,-,62.16,-
2026-07-03T16:34:01,36.46,-,34.16,-,1.13,-,43.65,-
2026-07-03T16:33:51,36.59,-,37.58,-,0.78,-,55.67,-
2026-07-03T16:33:41,36.2,-,42.13,-,1.05,-,49.15,-
2026-07-03T16:33:31,36.38,-,39.15,-,0.77,-,47.44,-
2026-07-03T16:33:11,36.59,-,44.25,-,1.01,-,67.48,-
2026-07-03T16:33:01,36.59,-,34.15,-,0.59,-,56.85,-
2026-07-03T16:32:51,36.63,-,41.63,-,0.77,-,44.82,-
2026-07-03T16:32:41,36.74,-,42.5,-,1.03,-,42.15,-
2026-07-03T16:32:31,36.3,-,36.12,-,0.66,-,64.72,-
2026-07-03T16:32:21,36.64,-,45.8,-,0.86,-,53.57,-
2026-07-03T16:32:11,36.52,-,44.38,-,0.68,-,67.72,-
2026-07-03T16:32:01,36.57,-,40.13,-,1.05,-,46.99,-
2026-07-03T16:31:51,36.44,-,45.92,-,1.08,-,52.14,-
2026-07-03T16:31:41,36.52,-,34.38,-,1.09,-,46.65,-
2026-07-03T16:31:31,36.35,-,39.37,-,1.15,-,61.21,-
2026-07-03T16:31:21,36.67,-,45.51,-,1.11,-,57.34,-
2026-07-03T16:31:11,36.34,-,39.78,-,1.02,-,37.96,-
2026-07-03T16:31:01,36.52,-,34.55,-,1.04,-,53.63,-
2026-07-03T16:30:51,36.44,-,37.86,-,0.75,-,44.37,-
2026-07-03T16:30:41,36.48,-,40.25,-,0.6,-,41.51,-
2026-07-03T16:30:31,36.62,-,36.66,-,1.13,-,53.22,-
2026-07-03T16:30:01,36.28,-,44.51,-,0.64,-,64.25,-
2026-07-03T16:29:51,36.47,-,35.6,-,1.16,-,68.28,-
2026-07-03T16:29:31,36.73,-,44.61,-,0.65,-,46.69,-
2026-07-03T16:28:41,36.32,-,43.3,-,1.05,-,55.43,-
2026-07-03T16:27:41,36.5,-,40.36,-,0.77,-,52.06,-
2026-07-03T16:27:31,36.53,-,39.6,-,0.62,-,51.83,-
2026-07-03T16:27:01,36.45,-,37.0,-,0.81,-,55.72,-
2026-07-03T16:23:21,36.26,-,41.56,-,1.04,-,45.8,-
2026-07-03T16:23:11,36.34,-,42.8,-,0.8,-,65.39,-
2026-07-03T16:23:01,36.56,-,37.47,-,0.6,-,65.22,-
2026-07-03T16:22:51,36.78,-,38.2,-,0.59,-,41.24,-
2026-07-03T16:22:41,36.7,-,37.29,-,1.2,-,43.05,-
2026-07-03T16:22:31,36.67,-,45.78,-,1.01,-,43.24,-
2026-07-03T16:22:21,36.79,-,45.51,-,1.04,-,50.38,-
2026-07-03T16:22:11,36.64,-,36.55,-,0.59,-,64.91,-
2026-07-03T16:22:01,36.78,-,34.61,-,0.91,-,46.36,-
2026-07-03T16:21:31,36.29,-,41.66,-,1.02,-,63.57,-
2026-07-03T16:21:21,36.62,-,38.94,-,0.67,-,35.45,-
2026-07-03T16:21:11,36.27,-,42.94,-,1.0,-,38.93,-
2026-07-03T15:52:40,36.34,-,44.78,-,1.24,-,64.21,-
2026-07-03T15:52:20,36.25,-,43.84,-,0.76,-,52.27,-
2026-07-03T15:51:50,36.59,-,39.85,-,0.7,-,47.18,-
2026-07-03T15:51:20,36.5,-,34.24,-,0.76,-,52.14,-
2026-07-03T15:50:50,36.3,-,37.08,-,0.89,-,67.86,-
2026-07-03T15:50:40,36.66,-,40.39,-,0.9,-,39.93,-
2026-07-03T15:50:20,36.32,-,35.54,-,0.62,-,55.42,-
2026-07-02T22:35:31,36.29,-,41.14,-,0.99,-,53.83,-
2026-07-02T22:35:21,36.67,-,45.8,-,0.66,-,65.74,-
2026-07-02T22:34:11,36.5,-,37.43,-,0.84,-,40.51,-
2026-07-02T22:34:01,36.71,-,43.42,-,1.11,-,38.74,-
2026-07-02T22:31:31,36.36,-,42.39,-,0.75,-,51.6,-
2026-07-02T22:31:21,36.79,-,45.54,-,1.69,alta,58.28,-
2026-07-02T22:29:41,36.58,-,43.68,-,1.07,-,66.02,-
2026-07-02T22:28:11,36.57,-,36.37,-,1.24,-,59.8,-
2026-07-02T22:28:01,36.26,-,37.2,-,0.59,-,64.57,-
2026-07-02T22:27:51,36.37,-,36.65,-,0.59,-,46.93,-
2026-07-02T22:27:31,36.45,-,41.82,-,0.96,-,47.05,-
2026-07-02T22:27:21,36.31,-,39.66,-,1.13,-,67.26,-
2026-07-02T22:27:11,36.35,-,34.02,-,0.68,-,38.44,-
2026-07-02T22:27:01,36.29,-,43.38,-,0.71,-,34.14,-
2026-07-02T22:26:51,36.4,-,34.87,-,0.71,-,40.28,-
2026-07-02T22:26:41,36.68,-,45.87,-,1.04,-,33.61,-
2026-07-02T22:25:41,36.3,-,43.87,-,1.27,-,34.42,-
2026-07-02T22:25:31,36.41,-,42.37,-,1.01,-,50.19,-
2026-07-02T22:25:11,36.56,-,41.54,-,0.78,-,36.88,-
2026-07-02T22:25:01,36.51,-,42.88,-,0.73,-,47.93,-
2026-07-02T22:24:41,36.79,-,34.99,-,0.72,-,35.34,-
2026-07-02T22:24:31,36.27,-,34.99,-,1.08,-,47.12,-
2026-07-02T22:24:21,36.69,-,41.74,-,1.17,-,39.73,-
2026-07-02T22:24:11,36.38,-,39.94,-,0.8,-,58.63,-
2026-07-02T22:24:01,36.65,-,36.61,-,1.16,-,36.23,-
2026-07-02T22:23:51,36.68,-,34.35,-,0.83,-,7.36,bajo
2026-07-02T22:23:11,36.7,-,37.84,-,1.01,-,39.01,-
2026-07-02T22:23:01,36.39,-,35.2,-,1.64,alta,40.84,-
2026-07-02T22:22:51,34.6,baja,35.55,-,0.91,-,43.87,-
2026-07-02T22:22:41,36.66,-,41.62,-,0.77,-,58.47,-
2026-07-02T22:22:01,36.48,-,40.79,-,0.81,-,57.56,-
2026-07-02T22:21:51,36.65,-,37.8,-,1.24,-,39.48,-
2026-07-02T22:21:41,36.57,-,39.85,-,0.65,-,44.32,-
2026-07-02T22:20:51,36.29,-,42.39,-,0.67,-,49.97,-
2026-07-02T22:20:41,36.48,-,38.83,-,0.59,-,50.63,-
2026-07-02T22:20:31,36.73,-,43.6,-,0.93,-,66.33,-
2026-07-02T22:20:21,36.38,-,36.09,-,1.17,-,63.39,-
2026-07-02T22:20:11,36.37,-,37.64,-,0.67,-,41.54,-
2026-07-02T22:20:01,36.3,-,43.55,-,0.95,-,54.4,-
2026-07-02T22:19:21,36.25,-,43.25,-,0.88,-,57.55,-
2026-07-02T22:19:11,36.56,-,39.4,-,0.73,-,65.23,-
2026-07-02T22:19:01,36.37,-,37.03,-,1.16,-,43.84,-
2026-07-02T22:18:51,36.27,-,35.41,-,1.09,-,54.66,-
2026-07-02T22:18:41,36.75,-,39.91,-,1.16,-,38.18,-
2026-07-02T22:18:31,36.75,-,45.94,-,1.1,-,46.73,-
2026-07-02T22:15:41,36.32,-,44.33,-,0.74,-,55.95,-
2026-07-02T22:15:31,36.57,-,44.35,-,0.63,-,46.85,-
2026-07-02T22:15:21,36.57,-,37.16,-,0.82,-,41.05,-
2026-07-02T22:15:01,36.34,-,37.12,-,1.0,-,66.59,-
2026-07-02T22:14:41,36.58,-,42.72,-,0.58,-,66.44,-
2026-07-02T22:14:31,36.65,-,43.25,-,1.1,-,45.48,-
2026-07-02T22:14:21,36.75,-,40.88,-,0.77,-,40.91,-
2026-07-02T22:14:11,36.5,-,37.0,-,1.22,-,55.71,-
2026-07-02T22:14:01,36.27,-,36.17,-,0.73,-,97.57,alto
2026-07-02T22:13:51,36.75,-,36.59,-,1.1,-,52.25,-
