fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:51,36.2,-,41.24,-,0.86,-,55.75,-
2026-07-03T16:38:41,36.62,-,44.28,-,1.08,-,49.62,-
2026-07-03T16:36:41,36.7,-,56.86,alta,0.63,-,65.01,-
2026-07-03T16:36:31,36.54,-,40.11,-,0.77,-,62.46,-
2026-07-03T16:36:01,36.77,-,34.12,-,1.19,-,44.73,-
2026-07-03T16:35:31,36.58,-,39.7,-,0.85,-,48.59,-
2026-07-03T16:35:11,36.36,-,41.35,-,0.62,-,66.48,-
2026-07-03T16:35:01,36.63,-,45.62,-,0.74,-,57.96,-
2026-07-03T16:34:51,36.71,-,37.32,-,0.68,-,69.82,-
2026-07-03T16:34:41,36.61,-,40.54,-,1.05,-,64.22,-
2026-07-03T16:34:01,36.38,-,40.61,-,1.0,-,63.04,-
2026-07-03T16:33:51,36.63,-,42.28,-,0.99,-,44.62,-
2026-07-03T16:33:41,36.29,-,38.04,-,0.93,-,57.61,-
2026-07-03T16:30:31,36.77,-,40.29,-,0.68,-,56.15,-
2026-07-03T16:29:21,36.79,-,44.41,-,0.83,-,66.76,-
2026-07-03T16:28:51,36.75,-,41.41,-,0.81,-,41.87,-
2026-07-03T16:28:41,36.64,-,35.48,-,1.22,-,69.59,-
2026-07-03T16:28:31,38.63,alta,37.73,-,0.87,-,47.95,-
2026-07-03T16:28:11,36.28,-,35.02,-,0.6,-,52.42,-
2026-07-03T16:27:31,36.24,-,39.86,-,1.17,-,44.05,-
2026-07-03T16:27:11,36.6,-,39.56,-,1.25,-,59.77,-
2026-07-03T16:26:51,36.43,-,39.01,-,0.8,-,69.74,-
2026-07-03T16:26:01,36.63,-,37.74,-,1.21,-,48.56,-
2026-07-03T16:25:51,36.79,-,42.18,-,0.91,-,58.92,-
2026-07-03T16:25:41,36.22,-,38.88,-,0.84,-,49.17,-
2026-07-03T16:25:31,36.57,-,34.82,-,1.26,-,68.87,-
2026-07-03T16:25:21,36.3,-,39.05,-,0.89,-,42.6,-
2026-07-03T16:25:11,36.66,-,44.51,-,1.21,-,63.05,-
2026-07-03T16:24:11,36.36,-,39.71,-,1.1,-,64.22,-
2026-07-03T16:21:51,36.68,-,38.83,-,1.08,-,53.16,-
2026-07-03T16:20:21,36.29,-,43.84,-,1.22,-,64.9,-
2026-07-03T15:53:40,36.4,-,39.27,-,0.84,-,45.9,-
2026-07-03T15:53:30,36.45,-,36.25,-,0.92,-,66.33,-
2026-07-03T15:53:20,36.74,-,37.86,-,1.08,-,48.16,-
2026-07-03T15:53:10,36.43,-,39.14,-,0.65,-,69.36,-
2026-07-03T15:53:00,36.31,-,44.9,-,1.08,-,61.98,-
2026-07-03T15:52:50,36.51,-,39.72,-,0.9,-,68.32,-
2026-07-03T15:52:40,36.54,-,38.56,-,0.76,-,53.67,-
2026-07-03T15:52:30,36.49,-,37.4,-,0.61,-,53.77,-
2026-07-03T15:50:40,36.72,-,37.65,-,1.08,-,54.77,-
2026-07-03T15:50:30,36.44,-,45.96,-,1.25,-,47.41,-
2026-07-03T15:50:20,36.32,-,37.78,-,1.16,-,58.31,-
2026-07-03T15:49:50,36.72,-,36.35,-,0.96,-,57.97,-
2026-07-02T22:35:11,36.75,-,36.17,-,1.27,-,67.79,-
2026-07-02T22:34:51,36.36,-,35.07,-,0.61,-,61.48,-
2026-07-02T22:34:41,36.77,-,43.71,-,0.65,-,49.1,-
2026-07-02T22:34:21,36.36,-,36.18,-,1.1,-,43.69,-
2026-07-02T22:34:11,36.49,-,44.97,-,0.73,-,65.64,-
2026-07-02T22:34:01,36.53,-,36.53,-,1.1,-,66.79,-
