fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:51,36.32,-,40.8,-,1.14,-,58.53,-
2026-07-03T16:38:41,36.67,-,39.8,-,0.6,-,47.27,-
2026-07-03T16:38:21,36.4,-,42.54,-,0.66,-,34.08,-
2026-07-03T16:38:11,36.27,-,36.52,-,0.63,-,56.8,-
2026-07-03T16:38:01,36.63,-,35.66,-,0.65,-,37.31,-
2026-07-03T16:37:51,36.32,-,39.25,-,0.66,-,41.67,-
2026-07-03T16:37:41,36.68,-,36.44,-,0.77,-,64.41,-
2026-07-03T16:37:31,36.67,-,45.75,-,1.19,-,61.77,-
2026-07-03T16:37:21,36.39,-,40.59,-,0.63,-,50.98,-
2026-07-03T16:36:31,36.71,-,37.44,-,0.58,-,50.68,-
2026-07-03T16:36:21,36.77,-,34.62,-,0.74,-,62.47,-
2026-07-03T16:36:11,36.3,-,36.84,-,0.99,-,63.72,-
2026-07-03T16:36:01,36.67,-,40.4,-,1.23,-,59.82,-
2026-07-03T16:35:31,36.45,-,37.33,-,1.08,-,60.01,-
2026-07-03T16:35:21,36.75,-,41.05,-,0.69,-,60.1,-
2026-07-03T16:33:21,36.46,-,38.68,-,1.16,-,41.87,-
2026-07-03T16:33:11,36.26,-,41.79,-,0.66,-,50.05,-
2026-07-03T16:33:01,36.42,-,42.39,-,0.9,-,56.06,-
2026-07-03T16:32:51,36.5,-,43.79,-,0.97,-,65.94,-
2026-07-03T16:30:21,36.48,-,40.4,-,0.58,-,53.4,-
2026-07-03T16:30:11,36.79,-,43.24,-,0.77,-,54.1,-
2026-07-03T16:30:01,36.55,-,35.08,-,1.11,-,53.04,-
2026-07-03T16:29:51,36.42,-,45.02,-,0.88,-,56.52,-
2026-07-03T16:29:41,36.45,-,43.51,-,1.05,-,46.99,-
2026-07-03T16:29:21,36.75,-,40.88,-,1.13,-,39.81,-
2026-07-03T16:29:01,36.5,-,45.05,-,1.18,-,38.32,-
2026-07-03T16:28:11,36.45,-,43.87,-,0.87,-,67.1,-
2026-07-03T16:27:51,36.58,-,38.44,-,0.87,-,46.23,-
2026-07-03T16:27:41,36.37,-,34.39,-,1.19,-,44.09,-
2026-07-03T16:27:31,36.75,-,40.76,-,1.25,-,58.41,-
2026-07-03T16:27:21,36.64,-,44.08,-,0.77,-,56.95,-
2026-07-03T16:27:11,36.45,-,42.91,-,0.95,-,57.55,-
2026-07-03T16:26:11,36.24,-,39.57,-,1.08,-,38.27,-
2026-07-03T16:25:51,36.62,-,39.13,-,0.68,-,47.32,-
2026-07-03T16:25:41,36.35,-,40.76,-,1.16,-,64.82,-
2026-07-03T16:25:31,36.78,-,41.82,-,0.99,-,64.31,-
2026-07-03T16:20:21,36.48,-,41.86,-,0.59,-,33.74,-
2026-07-03T16:20:11,36.62,-,40.84,-,1.0,-,45.01,-
2026-07-03T15:53:30,36.61,-,45.56,-,0.66,-,67.34,-
2026-07-03T15:51:40,36.44,-,40.04,-,0.63,-,44.37,-
2026-07-03T15:51:30,36.51,-,41.23,-,1.13,-,48.74,-
2026-07-03T15:51:10,36.67,-,37.62,-,0.69,-,45.38,-
2026-07-03T15:50:40,36.24,-,44.59,-,0.94,-,44.12,-
2026-07-03T15:50:10,36.43,-,42.91,-,0.65,-,60.75,-
2026-07-03T15:50:00,36.54,-,37.8,-,1.1,-,45.51,-
2026-07-03T15:49:50,36.55,-,45.79,-,0.79,-,57.34,-
2026-07-02T22:30:01,36.27,-,34.05,-,0.91,-,50.44,-
2026-07-02T22:29:51,36.63,-,45.36,-,0.83,-,39.51,-
2026-07-02T22:29:41,36.48,-,40.96,-,1.26,-,38.58,-
2026-07-02T22:29:31,36.71,-,44.76,-,0.65,-,56.12,-
