fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:41,36.64,-,35.83,-,0.77,-,64.95,-
2026-07-03T16:34:51,36.75,-,35.72,-,1.21,-,57.35,-
2026-07-03T16:34:41,36.55,-,58.9,alta,1.08,-,56.73,-
2026-07-03T16:34:31,36.33,-,43.93,-,0.8,-,40.3,-
2026-07-03T16:34:21,36.52,-,38.52,-,0.92,-,53.37,-
2026-07-03T16:34:11,36.28,-,34.98,-,0.88,-,58.02,-
2026-07-03T16:33:11,36.72,-,44.33,-,0.71,-,35.92,-
2026-07-03T16:33:01,36.7,-,44.58,-,1.05,-,65.17,-
2026-07-03T16:32:51,36.36,-,37.23,-,1.0,-,61.08,-
2026-07-03T16:32:41,36.48,-,36.41,-,0.75,-,44.98,-
2026-07-03T16:32:31,36.25,-,58.07,alta,1.2,-,54.56,-
2026-07-03T16:32:21,36.62,-,37.18,-,1.7,alta,51.92,-
2026-07-03T16:32:11,36.34,-,44.52,-,0.17,baja,47.68,-
2026-07-03T16:32:01,36.7,-,35.86,-,0.83,-,61.65,-
2026-07-03T16:31:51,36.65,-,40.55,-,0.9,-,39.07,-
2026-07-03T16:31:41,36.3,-,41.77,-,1.27,-,65.48,-
2026-07-03T16:31:31,36.46,-,34.52,-,1.05,-,41.76,-
2026-07-03T16:31:21,36.5,-,35.76,-,1.0,-,38.28,-
2026-07-03T16:31:11,36.75,-,38.9,-,1.12,-,49.69,-
2026-07-03T16:31:01,36.45,-,40.27,-,1.19,-,42.91,-
2026-07-03T16:30:51,36.6,-,37.66,-,0.81,-,61.97,-
2026-07-03T16:30:41,36.72,-,39.4,-,1.12,-,68.32,-
2026-07-03T16:30:31,36.57,-,40.03,-,0.95,-,46.31,-
2026-07-03T16:30:21,36.59,-,37.65,-,1.16,-,55.38,-
2026-07-03T16:30:11,36.37,-,43.4,-,0.6,-,50.89,-
2026-07-03T16:30:01,36.68,-,36.45,-,0.99,-,65.2,-
2026-07-03T16:29:51,36.54,-,41.05,-,1.06,-,45.87,-
2026-07-03T16:29:41,36.72,-,44.82,-,0.99,-,35.87,-
2026-07-03T16:29:31,36.6,-,38.9,-,0.89,-,99.62,alto
2026-07-03T16:29:21,36.7,-,42.94,-,0.83,-,55.8,-
2026-07-03T16:29:11,36.62,-,45.74,-,1.13,-,42.6,-
2026-07-03T16:29:01,36.56,-,34.41,-,0.87,-,53.37,-
2026-07-03T16:28:51,36.77,-,34.11,-,0.63,-,50.88,-
2026-07-03T16:28:41,36.46,-,37.11,-,0.94,-,39.69,-
2026-07-03T16:28:31,36.56,-,36.05,-,0.61,-,42.81,-
2026-07-03T16:28:21,36.6,-,44.52,-,1.14,-,51.39,-
2026-07-03T16:28:11,36.61,-,41.42,-,0.82,-,33.78,-
2026-07-03T16:28:01,36.38,-,39.01,-,1.16,-,43.08,-
