fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:21,36.3,-,42.46,-,1.1,-,43.64,-
2026-07-03T16:38:11,36.77,-,40.77,-,1.23,-,67.58,-
2026-07-03T16:38:01,36.52,-,41.54,-,0.94,-,66.53,-
2026-07-03T16:37:51,36.29,-,44.16,-,1.06,-,62.76,-
2026-07-03T16:37:31,36.74,-,38.55,-,0.59,-,42.08,-
2026-07-03T16:37:21,36.49,-,43.23,-,1.12,-,59.37,-
2026-07-03T16:37:11,36.42,-,35.61,-,0.71,-,57.59,-
2026-07-03T16:37:01,36.41,-,39.02,-,0.96,-,34.05,-
2026-07-03T16:36:51,36.32,-,42.17,-,0.59,-,66.95,-
2026-07-03T16:36:41,36.44,-,44.62,-,0.7,-,51.11,-
2026-07-03T16:35:51,36.23,-,41.34,-,1.06,-,35.14,-
2026-07-03T16:35:41,36.42,-,34.07,-,0.64,-,63.66,-
2026-07-03T16:35:31,36.38,-,37.52,-,1.13,-,40.21,-
2026-07-03T16:35:21,36.77,-,42.87,-,1.03,-,56.18,-
2026-07-03T16:35:01,36.44,-,36.02,-,0.94,-,57.71,-
2026-07-03T16:34:51,36.72,-,45.03,-,0.8,-,45.19,-
2026-07-03T16:34:41,36.5,-,39.53,-,0.59,-,64.36,-
2026-07-03T16:34:31,36.4,-,34.91,-,0.84,-,64.04,-
2026-07-03T16:34:21,36.75,-,35.35,-,1.1,-,44.54,-
2026-07-03T16:34:11,36.34,-,41.21,-,0.84,-,43.16,-
2026-07-03T16:34:01,36.75,-,38.24,-,0.89,-,61.48,-
2026-07-03T16:33:51,36.23,-,35.62,-,0.68,-,61.42,-
2026-07-03T16:33:41,36.63,-,44.19,-,0.62,-,59.4,-
2026-07-03T16:33:31,36.43,-,38.45,-,0.99,-,3.21,bajo
2026-07-03T16:33:21,36.48,-,41.15,-,1.1,-,36.21,-
2026-07-03T16:33:11,36.3,-,44.19,-,0.87,-,36.07,-
2026-07-03T16:31:11,36.68,-,38.92,-,0.73,-,39.98,-
2026-07-03T16:30:11,36.43,-,36.12,-,1.22,-,63.31,-
2026-07-03T16:29:41,34.66,baja,43.23,-,0.8,-,54.54,-
2026-07-03T16:28:11,36.6,-,38.23,-,0.81,-,36.3,-
2026-07-03T16:28:01,36.73,-,42.62,-,1.13,-,56.89,-
2026-07-03T16:27:41,36.25,-,44.19,-,0.65,-,59.58,-
2026-07-03T16:26:11,36.65,-,45.26,-,1.14,-,57.2,-
