fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:31,36.68,-,35.98,-,1.14,-,65.65,-
2026-07-03T16:38:21,36.33,-,35.74,-,0.8,-,33.82,-
2026-07-03T16:38:11,36.48,-,37.08,-,0.63,-,35.79,-
2026-07-03T16:38:01,36.27,-,38.41,-,1.23,-,56.36,-
2026-07-03T16:37:51,36.21,-,40.89,-,1.01,-,39.4,-
2026-07-03T16:37:41,36.23,-,43.79,-,0.66,-,43.44,-
2026-07-03T16:37:31,36.55,-,38.8,-,1.24,-,45.79,-
2026-07-03T16:37:21,36.39,-,44.41,-,1.01,-,58.27,-
2026-07-03T16:37:11,36.24,-,37.03,-,0.88,-,46.32,-
2026-07-03T16:37:01,36.69,-,39.82,-,0.73,-,54.12,-
2026-07-03T16:36:51,36.48,-,35.81,-,0.72,-,42.46,-
2026-07-03T16:36:41,36.33,-,40.87,-,1.1,-,38.02,-
2026-07-03T16:36:31,36.6,-,45.73,-,0.69,-,37.4,-
2026-07-03T16:36:21,36.36,-,45.61,-,0.85,-,50.35,-
2026-07-03T16:36:11,36.34,-,34.88,-,0.97,-,56.78,-
2026-07-03T16:36:01,36.59,-,37.33,-,1.26,-,45.84,-
2026-07-03T16:35:51,36.58,-,34.56,-,0.98,-,35.01,-
2026-07-03T16:35:41,36.39,-,39.77,-,0.6,-,39.64,-
2026-07-03T16:35:31,36.78,-,35.95,-,0.2,baja,68.27,-
2026-07-03T16:35:21,36.8,-,43.65,-,0.61,-,54.73,-
2026-07-03T16:35:11,36.41,-,39.82,-,0.7,-,59.22,-
2026-07-03T16:35:01,36.45,-,38.68,-,0.62,-,53.05,-
2026-07-03T16:34:51,36.72,-,35.06,-,0.77,-,53.79,-
2026-07-03T16:34:41,36.75,-,37.79,-,1.16,-,9.59,bajo
2026-07-03T16:34:31,36.76,-,39.63,-,0.92,-,35.43,-
2026-07-03T16:34:01,36.36,-,43.36,-,1.01,-,4.14,bajo
2026-07-03T16:33:51,36.3,-,39.21,-,1.19,-,34.15,-
2026-07-03T16:33:31,36.47,-,41.28,-,1.22,-,38.58,-
2026-07-03T16:33:11,36.33,-,36.06,-,0.98,-,48.63,-
2026-07-03T16:29:11,36.51,-,45.48,-,1.21,-,60.31,-
2026-07-03T16:28:31,36.7,-,43.05,-,0.83,-,58.28,-
2026-07-03T16:27:21,36.26,-,36.42,-,0.67,-,64.56,-
2026-07-03T16:27:01,36.44,-,37.88,-,0.76,-,40.41,-
2026-07-03T16:26:51,36.44,-,35.94,-,1.15,-,63.14,-
2026-07-03T16:26:41,36.69,-,36.16,-,1.01,-,63.63,-
2026-07-03T16:25:01,36.33,-,39.27,-,0.76,-,42.56,-
2026-07-03T16:24:51,36.41,-,44.37,-,1.08,-,36.46,-
2026-07-03T16:24:41,36.43,-,44.58,-,0.76,-,46.34,-
2026-07-03T16:24:21,36.57,-,42.06,-,1.02,-,43.29,-
2026-07-03T16:23:41,36.68,-,37.37,-,0.77,-,62.45,-
2026-07-03T16:23:31,36.65,-,35.58,-,1.16,-,64.55,-
2026-07-03T16:23:21,36.2,-,45.77,-,0.58,-,49.2,-
2026-07-03T16:23:11,36.46,-,36.39,-,1.19,-,64.98,-
2026-07-03T16:23:01,36.39,-,39.5,-,0.9,-,61.14,-
2026-07-03T16:22:51,36.61,-,37.39,-,0.91,-,62.27,-
2026-07-03T16:22:41,36.38,-,35.5,-,1.25,-,35.72,-
2026-07-03T16:22:31,36.54,-,34.31,-,0.96,-,34.68,-
2026-07-03T16:22:21,36.23,-,36.57,-,0.82,-,39.07,-
2026-07-03T16:22:11,36.55,-,34.67,-,0.72,-,59.17,-
2026-07-03T16:22:01,36.53,-,36.95,-,1.1,-,57.03,-
2026-07-03T16:21:51,36.38,-,38.83,-,0.67,-,47.05,-
2026-07-03T16:21:41,36.2,-,38.63,-,1.12,-,58.44,-
2026-07-03T16:21:31,36.49,-,45.44,-,1.14,-,67.07,-
2026-07-03T16:21:21,36.7,-,39.6,-,1.11,-,47.27,-
2026-07-03T16:21:11,36.44,-,39.32,-,0.86,-,67.91,-
2026-07-03T16:21:01,36.3,-,42.87,-,0.98,-,47.11,-
2026-07-03T16:20:21,36.29,-,34.11,-,1.04,-,53.74,-
2026-07-03T15:53:30,36.75,-,39.98,-,1.66,alta,34.93,-
2026-07-03T15:52:10,36.73,-,41.64,-,0.71,-,59.41,-
2026-07-03T15:51:10,36.69,-,43.39,-,0.91,-,44.08,-
2026-07-03T15:50:30,36.74,-,35.9,-,1.22,-,55.89,-
2026-07-02T22:35:21,36.21,-,56.12,alta,0.75,-,46.94,-
2026-07-02T22:35:01,36.75,-,37.99,-,0.9,-,40.65,-
2026-07-02T22:34:51,36.54,-,34.11,-,0.68,-,67.49,-
2026-07-02T22:34:41,36.37,-,43.37,-,0.78,-,67.71,-
2026-07-02T22:34:31,36.37,-,40.0,-,1.01,-,59.38,-
2026-07-02T22:34:21,36.51,-,39.21,-,0.79,-,52.73,-
2026-07-02T22:34:11,36.23,-,59.86,alta,1.12,-,55.68,-
2026-07-02T22:34:01,36.78,-,39.03,-,0.67,-,61.29,-
2026-07-02T22:33:51,36.77,-,36.74,-,0.62,-,55.84,-
2026-07-02T22:33:41,36.79,-,35.93,-,1.13,-,36.8,-
2026-07-02T22:33:31,36.49,-,39.69,-,0.74,-,59.85,-
2026-07-02T22:33:21,36.51,-,39.4,-,1.1,-,42.74,-
2026-07-02T22:33:11,36.35,-,35.76,-,0.98,-,49.15,-
2026-07-02T22:33:01,36.76,-,36.7,-,0.68,-,62.64,-
2026-07-02T22:32:51,36.29,-,38.97,-,1.19,-,48.18,-
2026-07-02T22:32:41,36.46,-,38.9,-,0.95,-,38.17,-
2026-07-02T22:32:31,36.45,-,42.35,-,1.03,-,38.94,-
2026-07-02T22:32:21,36.56,-,45.07,-,0.92,-,47.38,-
2026-07-02T22:32:11,36.76,-,42.58,-,0.58,-,39.91,-
2026-07-02T22:32:01,36.55,-,38.26,-,1.01,-,59.42,-
2026-07-02T22:31:51,36.53,-,39.48,-,0.68,-,51.7,-
2026-07-02T22:31:41,36.38,-,41.22,-,1.27,-,55.86,-
2026-07-02T22:31:31,36.62,-,35.35,-,0.94,-,44.17,-
2026-07-02T22:31:21,36.52,-,36.16,-,0.76,-,42.14,-
2026-07-02T22:31:11,36.4,-,39.51,-,0.97,-,62.18,-
2026-07-02T22:31:01,36.22,-,36.0,-,0.77,-,36.15,-
2026-07-02T22:30:51,36.56,-,36.48,-,1.25,-,52.02,-
2026-07-02T22:30:41,36.56,-,42.48,-,1.19,-,57.26,-
2026-07-02T22:30:31,36.49,-,37.87,-,0.79,-,64.55,-
2026-07-02T22:30:21,36.39,-,35.06,-,1.22,-,38.53,-
2026-07-02T22:30:11,36.45,-,38.95,-,1.25,-,36.65,-
2026-07-02T22:30:01,36.62,-,43.38,-,0.9,-,66.77,-
2026-07-02T22:29:51,36.25,-,43.21,-,0.89,-,39.07,-
2026-07-02T22:29:41,36.78,-,38.4,-,1.08,-,48.92,-
2026-07-02T22:29:31,36.21,-,35.71,-,1.18,-,50.41,-
2026-07-02T22:29:21,36.57,-,38.41,-,1.16,-,47.79,-
2026-07-02T22:29:11,36.55,-,39.79,-,0.8,-,40.33,-
2026-07-02T22:29:01,36.44,-,36.75,-,0.88,-,36.14,-
2026-07-02T22:28:51,36.41,-,45.13,-,0.85,-,55.17,-
2026-07-02T22:28:11,36.61,-,37.65,-,0.85,-,47.59,-
2026-07-02T22:28:01,36.8,-,42.97,-,1.21,-,38.56,-
2026-07-02T22:27:01,36.4,-,36.64,-,0.68,-,66.4,-
2026-07-02T22:26:51,36.72,-,43.38,-,0.74,-,62.58,-
2026-07-02T22:26:41,36.77,-,42.05,-,1.0,-,34.2,-
2026-07-02T22:26:31,36.53,-,45.99,-,1.26,-,55.42,-
2026-07-02T22:26:01,36.57,-,34.71,-,1.16,-,61.05,-
2026-07-02T22:23:31,36.59,-,37.15,-,0.59,-,64.46,-
2026-07-02T22:23:01,36.23,-,44.45,-,0.71,-,43.43,-
2026-07-02T22:22:51,36.38,-,37.36,-,0.84,-,49.61,-
2026-07-02T22:22:41,36.75,-,42.38,-,0.8,-,54.28,-
2026-07-02T22:22:31,36.33,-,56.34,alta,0.79,-,49.13,-
2026-07-02T22:22:11,36.5,-,45.96,-,1.23,-,39.33,-
2026-07-02T22:22:01,36.65,-,35.55,-,1.14,-,50.6,-
2026-07-02T22:21:51,36.5,-,35.4,-,1.19,-,56.75,-
2026-07-02T22:21:11,36.69,-,37.67,-,1.06,-,61.58,-
2026-07-02T22:21:01,36.68,-,40.35,-,0.91,-,68.1,-
2026-07-02T22:20:41,36.31,-,35.43,-,1.2,-,40.55,-
2026-07-02T22:19:31,36.21,-,41.29,-,0.58,-,43.58,-
2026-07-02T22:19:21,36.25,-,38.81,-,0.84,-,57.28,-
2026-07-02T22:19:11,36.36,-,35.15,-,1.15,-,58.51,-
2026-07-02T22:18:21,36.55,-,36.43,-,1.06,-,65.52,-
2026-07-02T22:18:01,36.29,-,35.36,-,1.05,-,54.51,-
2026-07-02T22:17:21,36.43,-,45.9,-,1.06,-,59.28,-
2026-07-02T22:17:11,36.31,-,42.85,-,1.09,-,49.92,-
