fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:37:21,36.47,-,34.68,-,0.65,-,66.54,-
2026-07-03T16:36:01,36.49,-,42.59,-,0.7,-,64.64,-
2026-07-03T16:35:51,36.44,-,39.2,-,0.73,-,37.01,-
2026-07-03T16:35:41,36.42,-,36.48,-,0.78,-,56.54,-
2026-07-03T16:35:21,36.72,-,44.19,-,0.96,-,67.4,-
2026-07-03T16:33:31,36.74,-,38.22,-,1.01,-,42.65,-
2026-07-03T16:33:11,36.27,-,44.53,-,0.8,-,46.96,-
2026-07-03T16:32:21,36.63,-,38.84,-,0.77,-,48.81,-
2026-07-03T16:32:11,36.61,-,35.16,-,0.64,-,43.78,-
2026-07-03T16:32:01,36.46,-,36.68,-,1.17,-,39.7,-
2026-07-03T16:31:41,36.49,-,42.05,-,1.16,-,53.24,-
2026-07-03T16:31:31,36.73,-,39.25,-,0.92,-,52.13,-
2026-07-03T16:31:21,36.75,-,39.89,-,0.76,-,38.32,-
2026-07-03T16:30:21,36.32,-,37.32,-,0.7,-,48.75,-
2026-07-03T16:30:11,36.53,-,42.21,-,1.26,-,50.0,-
2026-07-03T16:29:11,36.63,-,41.79,-,1.13,-,38.18,-
2026-07-03T16:28:51,36.56,-,37.91,-,0.67,-,62.18,-
2026-07-03T16:28:31,36.47,-,34.81,-,0.9,-,39.91,-
2026-07-03T16:28:21,36.67,-,39.19,-,0.98,-,42.86,-
2026-07-03T16:28:01,36.49,-,38.75,-,1.17,-,46.33,-
2026-07-03T16:27:51,36.45,-,39.62,-,0.72,-,48.41,-
2026-07-03T16:27:21,36.42,-,44.21,-,0.73,-,56.18,-
2026-07-03T16:27:11,36.52,-,35.09,-,0.87,-,35.76,-
2026-07-03T16:26:01,36.43,-,36.46,-,0.96,-,65.4,-
2026-07-03T16:25:51,36.57,-,37.99,-,0.92,-,60.18,-
2026-07-03T16:25:41,36.49,-,41.59,-,0.62,-,46.32,-
2026-07-03T16:25:31,36.37,-,34.32,-,0.92,-,42.61,-
2026-07-03T16:24:51,36.24,-,39.34,-,1.2,-,47.35,-
2026-07-03T16:24:41,36.6,-,43.42,-,1.23,-,61.23,-
2026-07-03T16:24:31,36.45,-,43.55,-,0.91,-,37.43,-
2026-07-03T16:24:11,36.21,-,35.14,-,1.11,-,59.02,-
2026-07-03T16:24:01,36.77,-,37.07,-,0.69,-,59.25,-
2026-07-03T16:23:51,36.68,-,36.53,-,0.8,-,55.68,-
2026-07-03T16:21:41,36.39,-,39.75,-,1.16,-,51.75,-
2026-07-03T16:21:21,36.69,-,40.5,-,0.83,-,66.65,-
2026-07-03T16:20:31,36.62,-,34.54,-,0.76,-,63.77,-
2026-07-03T15:53:40,36.72,-,35.96,-,0.77,-,61.33,-
2026-07-03T15:52:50,36.69,-,38.9,-,1.12,-,51.41,-
2026-07-03T15:52:30,36.72,-,36.77,-,0.89,-,66.27,-
2026-07-03T15:51:40,36.67,-,36.21,-,0.78,-,34.21,-
2026-07-03T15:51:30,36.46,-,23.35,baja,1.26,-,53.38,-
2026-07-03T15:51:00,36.65,-,41.89,-,1.26,-,36.76,-
2026-07-03T15:49:50,36.4,-,41.1,-,1.1,-,58.44,-
2026-07-02T22:35:31,36.2,-,42.06,-,1.02,-,59.76,-
2026-07-02T22:34:31,36.2,-,41.38,-,0.96,-,68.03,-
2026-07-02T22:34:21,36.77,-,37.91,-,0.66,-,54.12,-
2026-07-02T22:34:11,36.23,-,45.88,-,1.25,-,41.38,-
2026-07-02T22:34:01,36.71,-,43.46,-,0.98,-,62.24,-
2026-07-02T22:33:51,36.26,-,38.37,-,0.79,-,35.53,-
2026-07-02T22:33:41,36.5,-,39.87,-,1.01,-,54.32,-
2026-07-02T22:33:11,36.34,-,41.44,-,0.99,-,35.04,-
2026-07-02T22:32:51,36.72,-,36.69,-,0.98,-,52.64,-
2026-07-02T22:32:31,36.51,-,37.77,-,1.1,-,59.99,-
2026-07-02T22:31:51,36.59,-,36.57,-,1.18,-,64.59,-
2026-07-02T22:31:41,36.42,-,36.06,-,0.72,-,66.34,-
2026-07-02T22:31:31,36.49,-,41.85,-,0.92,-,65.0,-
2026-07-02T22:31:21,36.73,-,44.91,-,0.88,-,67.99,-
2026-07-02T22:31:11,36.32,-,35.89,-,1.16,-,60.63,-
2026-07-02T22:31:01,36.69,-,44.08,-,0.61,-,33.96,-
2026-07-02T22:30:51,36.75,-,40.28,-,0.76,-,93.67,alto
2026-07-02T22:30:41,36.53,-,41.25,-,1.02,-,57.77,-
2026-07-02T22:30:31,36.38,-,38.26,-,1.04,-,49.17,-
2026-07-02T22:30:21,36.38,-,45.61,-,0.79,-,48.9,-
2026-07-02T22:30:01,36.49,-,35.16,-,1.08,-,68.16,-
2026-07-02T22:28:51,34.17,baja,45.28,-,0.8,-,35.37,-
2026-07-02T22:28:41,36.28,-,44.76,-,0.94,-,33.95,-
2026-07-02T22:28:31,36.39,-,39.73,-,0.67,-,59.52,-
2026-07-02T22:28:11,36.51,-,43.92,-,1.27,-,62.17,-
2026-07-02T22:27:51,36.65,-,35.05,-,0.85,-,53.43,-
2026-07-02T22:26:01,36.47,-,42.48,-,1.1,-,53.21,-
2026-07-02T22:23:11,36.42,-,43.69,-,0.72,-,56.39,-
2026-07-02T22:23:01,36.77,-,45.19,-,1.17,-,58.73,-
2026-07-02T22:22:51,36.54,-,37.83,-,1.13,-,56.67,-
2026-07-02T22:22:21,36.64,-,41.13,-,1.22,-,43.74,-
2026-07-02T22:19:51,36.4,-,34.2,-,1.1,-,39.72,-
2026-07-02T22:19:31,36.45,-,41.27,-,1.15,-,37.71,-
2026-07-02T22:19:21,36.38,-,43.66,-,0.9,-,47.85,-
2026-07-02T22:19:11,36.46,-,44.89,-,1.17,-,49.43,-
2026-07-02T22:19:01,36.51,-,42.8,-,0.85,-,60.23,-
2026-07-02T22:17:51,36.34,-,45.09,-,0.71,-,45.11,-
2026-07-02T22:17:41,36.25,-,34.63,-,0.61,-,55.6,-
2026-07-02T22:17:31,36.32,-,34.31,-,1.12,-,64.69,-
2026-07-02T22:17:21,36.51,-,35.36,-,0.58,-,44.79,-
2026-07-02T22:17:01,36.69,-,36.4,-,0.96,-,46.45,-
2026-07-02T22:16:51,36.63,-,45.25,-,1.01,-,50.28,-
2026-07-02T22:16:21,36.59,-,44.58,-,1.16,-,61.54,-
2026-07-02T22:16:11,36.58,-,42.98,-,0.64,-,37.87,-
2026-07-02T22:15:51,36.3,-,40.29,-,0.89,-,92.7,alto
2026-07-02T22:15:41,36.5,-,35.21,-,1.03,-,38.89,-
2026-07-02T22:15:11,36.37,-,39.27,-,0.99,-,34.73,-
2026-07-02T22:15:01,36.8,-,39.52,-,0.75,-,56.81,-
2026-07-02T22:14:51,36.45,-,38.23,-,1.21,-,46.49,-
2026-07-02T22:14:41,36.73,-,34.76,-,1.18,-,47.99,-
2026-07-02T22:14:21,36.47,-,43.64,-,0.76,-,53.15,-
2026-07-02T22:10:40,36.3,-,42.45,-,0.9,-,55.92,-
2026-07-02T22:10:30,36.44,-,43.78,-,0.74,-,60.05,-
2026-07-02T22:10:20,36.75,-,35.02,-,0.95,-,45.68,-
2026-07-02T22:09:50,36.7,-,44.28,-,0.7,-,45.09,-
2026-07-02T22:09:40,38.27,alta,39.54,-,0.65,-,65.29,-
2026-07-02T22:09:30,36.65,-,38.88,-,1.05,-,56.69,-
2026-07-02T22:09:00,36.29,-,38.64,-,1.19,-,64.43,-
2026-07-02T22:05:50,36.24,-,42.18,-,1.16,-,67.61,-
2026-07-02T22:05:40,36.46,-,41.69,-,0.83,-,48.45,-
2026-07-02T22:05:30,36.79,-,44.42,-,0.96,-,49.11,-
2026-07-02T22:04:10,36.36,-,34.15,-,1.17,-,61.17,-
2026-07-02T22:02:50,36.27,-,40.47,-,1.19,-,53.65,-
2026-07-02T22:02:40,36.32,-,42.58,-,1.23,-,46.56,-
2026-07-02T22:02:30,36.29,-,44.89,-,0.93,-,39.28,-
2026-07-02T22:02:20,36.51,-,34.17,-,0.64,-,44.32,-
2026-07-02T22:02:10,36.48,-,39.9,-,0.81,-,39.2,-
2026-07-02T22:01:40,36.62,-,45.31,-,1.0,-,45.77,-
2026-07-02T22:00:50,36.79,-,45.98,-,0.93,-,62.0,-
2026-07-02T22:00:40,36.3,-,40.44,-,1.25,-,45.99,-
2026-07-02T22:00:30,36.55,-,40.77,-,0.78,-,55.75,-
2026-07-02T22:00:20,36.68,-,42.67,-,0.8,-,67.91,-
2026-07-02T22:00:00,36.44,-,45.79,-,1.67,alta,60.57,-
2026-07-02T21:59:50,36.59,-,44.27,-,0.62,-,55.32,-
2026-07-02T21:59:40,36.59,-,39.32,-,0.71,-,67.02,-
2026-07-02T21:59:30,36.67,-,40.96,-,1.15,-,48.52,-
2026-07-02T21:58:50,36.24,-,34.71,-,1.18,-,68.32,-
2026-07-02T21:58:20,36.76,-,41.42,-,1.05,-,60.17,-
2026-07-02T21:58:00,36.32,-,41.44,-,1.17,-,58.28,-
2026-07-02T21:57:50,36.62,-,42.43,-,0.95,-,62.56,-
2026-07-02T21:57:20,36.68,-,39.68,-,1.13,-,42.73,-
2026-07-02T21:57:00,36.25,-,41.99,-,1.02,-,34.47,-
2026-07-02T21:56:50,36.45,-,41.33,-,1.02,-,64.2,-
2026-07-02T21:56:40,36.37,-,38.09,-,1.06,-,57.17,-
2026-07-02T21:55:30,36.24,-,40.38,-,1.26,-,44.53,-
2026-07-02T21:55:10,36.23,-,42.05,-,1.1,-,58.22,-
2026-07-02T21:55:00,36.65,-,44.24,-,0.64,-,35.69,-
2026-07-02T21:54:50,36.78,-,38.59,-,1.03,-,59.41,-
2026-07-02T21:54:40,36.64,-,34.85,-,1.2,-,40.82,-
2026-07-02T21:54:20,34.33,baja,42.4,-,0.68,-,68.17,-
2026-07-02T21:54:10,36.51,-,36.35,-,0.67,-,57.01,-
2026-07-02T21:53:50,36.28,-,35.03,-,1.04,-,59.61,-
2026-07-02T21:38:23,36.65,-,38.77,-,0.77,-,35.05,-
2026-07-02T21:38:03,36.74,-,41.53,-,1.24,-,34.62,-
2026-07-02T21:37:43,36.45,-,37.88,-,0.85,-,35.54,-
2026-07-02T21:37:33,36.68,-,39.95,-,0.91,-,57.97,-
2026-07-02T21:37:23,36.52,-,44.37,-,0.7,-,43.41,-
2026-07-02T21:36:53,36.62,-,40.63,-,0.77,-,63.94,-
2026-07-02T21:36:13,36.21,-,44.13,-,1.25,-,42.3,-
2026-07-02T21:35:33,36.55,-,40.74,-,1.01,-,66.42,-
2026-07-02T21:35:23,36.31,-,39.28,-,1.16,-,68.09,-
2026-07-02T21:34:43,36.62,-,42.93,-,0.7,-,54.18,-
2026-07-02T21:34:33,36.46,-,40.14,-,1.22,-,56.04,-
2026-07-02T21:33:13,36.39,-,42.44,-,1.05,-,63.58,-
2026-07-02T21:33:03,36.41,-,35.34,-,0.17,baja,42.36,-
2026-07-02T21:32:53,36.45,-,44.47,-,1.03,-,36.61,-
2026-07-02T21:32:43,36.44,-,44.39,-,0.95,-,37.53,-
2026-07-02T21:32:33,36.68,-,41.0,-,1.16,-,56.41,-
2026-07-02T21:31:53,36.56,-,37.26,-,0.92,-,52.53,-
2026-07-02T21:31:23,36.36,-,44.2,-,0.9,-,8.88,bajo
2026-07-02T21:30:03,36.57,-,42.38,-,1.09,-,58.58,-
2026-07-02T21:29:53,36.55,-,38.33,-,0.81,-,33.92,-
2026-07-02T21:29:23,36.21,-,41.67,-,0.76,-,60.7,-
2026-07-02T21:29:13,36.34,-,45.67,-,0.67,-,67.7,-
2026-07-02T21:29:03,36.52,-,35.45,-,0.98,-,54.61,-
2026-07-02T21:28:53,36.67,-,42.08,-,1.11,-,37.05,-
2026-07-02T21:28:43,36.61,-,45.54,-,1.23,-,66.82,-
2026-07-02T21:27:53,36.55,-,45.64,-,1.06,-,49.64,-
2026-07-02T21:27:43,36.6,-,34.42,-,1.05,-,56.46,-
2026-07-02T21:27:33,36.47,-,36.15,-,0.72,-,44.77,-
2026-07-02T21:24:53,36.33,-,39.22,-,1.1,-,48.27,-
2026-07-02T21:24:43,36.48,-,35.11,-,0.88,-,39.79,-
2026-07-02T21:24:33,36.76,-,39.57,-,1.24,-,68.18,-
2026-07-02T21:24:23,36.48,-,37.46,-,0.94,-,39.47,-
2026-07-02T21:24:13,36.24,-,37.04,-,0.78,-,52.36,-
2026-07-02T21:24:03,36.42,-,40.99,-,0.66,-,61.5,-
2026-07-02T21:23:53,36.77,-,34.04,-,0.86,-,66.83,-
2026-07-02T21:23:43,36.72,-,43.87,-,1.15,-,56.75,-
2026-07-02T21:23:23,36.25,-,41.18,-,1.17,-,59.14,-
2026-07-02T21:22:53,36.67,-,42.6,-,1.17,-,63.29,-
2026-07-02T21:22:43,36.57,-,35.81,-,1.17,-,57.49,-
2026-07-02T21:22:33,34.28,baja,35.45,-,0.68,-,67.22,-
2026-07-02T21:22:23,36.46,-,42.23,-,0.66,-,51.64,-
2026-07-02T21:22:13,36.53,-,43.47,-,1.12,-,61.27,-
2026-07-02T21:22:03,36.51,-,39.3,-,0.97,-,59.99,-
2026-07-02T21:21:53,36.73,-,40.44,-,0.68,-,51.34,-
2026-07-02T21:21:03,36.22,-,42.56,-,0.2,baja,55.58,-
2026-07-02T21:20:33,36.24,-,35.15,-,1.04,-,44.88,-
2026-07-02T21:19:53,36.6,-,38.14,-,1.03,-,40.67,-
2026-07-02T21:19:43,36.44,-,40.86,-,1.21,-,36.08,-
2026-07-02T21:19:33,36.55,-,34.36,-,0.83,-,36.56,-
2026-07-02T21:19:13,34.25,baja,44.58,-,1.27,-,39.85,-
2026-07-02T21:19:03,36.75,-,38.09,-,0.93,-,34.06,-
2026-07-02T21:18:53,36.7,-,45.34,-,1.03,-,49.85,-
2026-07-02T21:18:43,36.58,-,40.45,-,0.85,-,59.21,-
2026-07-02T21:18:33,36.25,-,36.15,-,1.11,-,54.24,-
2026-07-02T21:18:23,36.28,-,40.69,-,0.72,-,43.89,-
2026-07-02T21:18:13,36.73,-,20.44,baja,1.01,-,34.2,-
2026-07-02T21:18:03,36.75,-,39.19,-,0.81,-,37.82,-
2026-07-02T21:17:53,36.72,-,43.17,-,1.03,-,97.93,alto
