fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:37:51,36.32,-,36.46,-,0.84,-,58.32,-
2026-07-03T16:37:31,36.38,-,35.38,-,0.91,-,35.56,-
2026-07-03T16:35:31,36.71,-,45.24,-,0.77,-,46.29,-
2026-07-03T16:35:11,36.33,-,40.44,-,1.13,-,41.63,-
2026-07-03T16:34:11,36.6,-,39.12,-,0.94,-,54.74,-
2026-07-03T16:34:01,36.55,-,43.11,-,0.93,-,57.98,-
2026-07-03T16:33:51,36.74,-,35.04,-,1.16,-,53.53,-
2026-07-03T16:33:41,36.6,-,40.48,-,1.04,-,53.81,-
2026-07-03T16:33:31,36.54,-,43.33,-,1.14,-,47.4,-
2026-07-03T16:33:21,36.79,-,36.74,-,0.93,-,41.15,-
2026-07-03T16:33:11,36.33,-,44.68,-,0.63,-,64.56,-
2026-07-03T16:33:01,36.27,-,37.92,-,1.21,-,44.54,-
2026-07-03T16:32:51,36.48,-,40.25,-,0.7,-,58.54,-
2026-07-03T16:32:41,36.67,-,44.78,-,0.72,-,57.15,-
2026-07-03T16:32:31,36.37,-,45.11,-,0.89,-,53.14,-
2026-07-03T16:32:21,36.48,-,45.19,-,1.02,-,33.67,-
2026-07-03T16:32:11,36.64,-,40.02,-,1.06,-,64.04,-
2026-07-03T16:32:01,36.7,-,44.19,-,0.64,-,45.87,-
2026-07-03T16:31:51,36.65,-,40.27,-,1.01,-,65.45,-
2026-07-03T16:31:41,36.4,-,44.3,-,0.66,-,67.85,-
2026-07-03T16:31:21,36.23,-,42.22,-,0.93,-,56.02,-
2026-07-03T16:31:11,36.46,-,35.4,-,0.58,-,53.13,-
2026-07-03T16:31:01,36.29,-,38.08,-,0.85,-,99.4,alto
2026-07-03T16:30:51,36.31,-,45.05,-,1.22,-,42.43,-
2026-07-03T16:30:41,36.54,-,36.99,-,0.85,-,59.19,-
2026-07-03T16:30:31,36.58,-,35.41,-,0.87,-,62.66,-
2026-07-03T16:30:01,36.36,-,34.2,-,0.91,-,59.9,-
2026-07-03T16:29:41,36.63,-,22.33,baja,0.7,-,59.89,-
2026-07-03T16:29:31,36.6,-,45.17,-,1.14,-,48.16,-
2026-07-03T16:29:11,36.71,-,39.71,-,0.98,-,64.31,-
2026-07-03T16:28:51,36.35,-,36.73,-,0.59,-,54.63,-
2026-07-03T16:28:41,36.51,-,40.0,-,1.17,-,48.11,-
2026-07-03T16:28:31,36.53,-,40.31,-,1.01,-,33.64,-
2026-07-03T16:28:21,36.29,-,45.1,-,0.77,-,58.55,-
2026-07-03T16:27:51,36.41,-,45.24,-,0.79,-,44.3,-
2026-07-03T16:27:41,36.32,-,38.0,-,1.16,-,64.48,-
2026-07-03T16:27:31,36.75,-,39.4,-,1.0,-,46.11,-
2026-07-03T16:27:21,36.52,-,36.07,-,0.7,-,44.75,-
2026-07-03T16:27:11,36.35,-,34.6,-,0.87,-,38.06,-
2026-07-03T16:26:31,36.64,-,40.8,-,1.2,-,56.98,-
2026-07-03T16:26:21,36.7,-,45.24,-,0.82,-,58.74,-
2026-07-03T16:26:11,36.58,-,34.75,-,0.93,-,44.18,-
2026-07-03T16:26:01,36.57,-,38.8,-,1.18,-,45.2,-
2026-07-03T16:25:21,36.74,-,43.39,-,0.62,-,62.53,-
2026-07-03T16:25:11,36.69,-,42.26,-,1.19,-,62.85,-
2026-07-03T16:25:01,36.29,-,40.62,-,0.73,-,54.44,-
2026-07-03T16:24:51,36.41,-,36.02,-,1.09,-,42.5,-
2026-07-03T16:24:41,36.66,-,34.18,-,1.05,-,40.48,-
2026-07-03T16:24:31,36.41,-,41.61,-,0.74,-,42.81,-
2026-07-03T16:24:21,36.53,-,44.69,-,0.96,-,67.72,-
2026-07-03T16:23:21,36.4,-,40.26,-,1.21,-,60.71,-
2026-07-03T16:23:11,36.3,-,39.72,-,0.8,-,34.09,-
2026-07-03T16:23:01,36.73,-,34.97,-,0.98,-,60.73,-
2026-07-03T16:22:51,36.61,-,41.5,-,0.59,-,42.32,-
2026-07-03T16:22:41,36.31,-,43.43,-,0.88,-,66.1,-
2026-07-03T16:22:31,36.48,-,37.38,-,0.94,-,46.46,-
2026-07-03T16:22:21,36.24,-,40.89,-,0.66,-,62.24,-
2026-07-03T16:22:11,36.22,-,36.08,-,0.65,-,60.66,-
2026-07-03T16:22:01,36.28,-,36.16,-,0.92,-,57.2,-
2026-07-03T16:21:51,36.53,-,42.17,-,0.62,-,51.42,-
2026-07-03T16:21:41,36.53,-,39.01,-,1.05,-,53.18,-
2026-07-03T16:21:31,36.48,-,43.71,-,0.92,-,43.0,-
2026-07-03T16:21:21,36.37,-,39.22,-,0.66,-,36.83,-
2026-07-03T16:21:11,36.65,-,35.15,-,0.97,-,46.01,-
2026-07-03T16:21:01,36.43,-,41.09,-,1.17,-,33.62,-
2026-07-03T16:20:51,36.63,-,42.46,-,0.91,-,51.89,-
2026-07-03T16:20:41,36.62,-,37.45,-,1.08,-,67.1,-
2026-07-03T15:52:40,36.68,-,40.35,-,0.95,-,37.34,-
2026-07-03T15:52:20,36.33,-,43.54,-,0.62,-,54.15,-
2026-07-03T15:51:50,36.24,-,40.38,-,0.97,-,45.24,-
2026-07-03T15:51:00,36.5,-,39.26,-,0.73,-,38.02,-
2026-07-03T15:50:50,36.59,-,42.01,-,0.87,-,62.57,-
2026-07-03T15:50:00,36.77,-,39.15,-,0.85,-,47.77,-
2026-07-03T15:49:50,36.28,-,37.97,-,1.05,-,62.81,-
2026-07-02T22:35:31,36.29,-,44.41,-,0.9,-,46.44,-
2026-07-02T22:35:21,36.33,-,35.06,-,1.0,-,64.59,-
2026-07-02T22:34:21,36.49,-,37.51,-,0.74,-,61.07,-
2026-07-02T22:32:31,36.37,-,42.66,-,0.61,-,49.77,-
2026-07-02T22:32:21,36.32,-,39.88,-,0.94,-,55.98,-
2026-07-02T22:32:11,36.5,-,36.83,-,0.82,-,49.15,-
2026-07-02T22:32:01,36.56,-,40.8,-,0.61,-,60.31,-
2026-07-02T22:31:51,36.78,-,35.09,-,1.19,-,41.5,-
2026-07-02T22:31:11,36.22,-,35.21,-,1.1,-,46.8,-
2026-07-02T22:31:01,36.49,-,35.67,-,1.17,-,45.91,-
2026-07-02T22:30:21,36.51,-,36.52,-,0.6,-,47.48,-
2026-07-02T22:30:11,36.43,-,39.45,-,1.05,-,45.07,-
2026-07-02T22:28:31,36.43,-,44.24,-,0.96,-,57.52,-
2026-07-02T22:28:21,36.74,-,45.82,-,0.92,-,52.58,-
2026-07-02T22:27:51,36.56,-,34.26,-,0.96,-,38.96,-
