fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:51,36.65,-,38.77,-,0.62,-,56.92,-
2026-07-03T16:38:41,36.26,-,39.32,-,0.77,-,61.4,-
2026-07-03T16:38:31,36.65,-,36.23,-,1.23,-,45.66,-
2026-07-03T16:38:21,34.6,baja,44.69,-,0.86,-,39.6,-
2026-07-03T16:38:11,36.53,-,43.78,-,0.69,-,51.05,-
2026-07-03T16:38:01,36.51,-,40.16,-,0.73,-,38.31,-
2026-07-03T16:37:51,36.45,-,41.84,-,0.72,-,54.01,-
2026-07-03T16:37:41,36.62,-,37.26,-,0.62,-,60.11,-
2026-07-03T16:37:31,36.29,-,43.0,-,1.0,-,66.47,-
2026-07-03T16:37:01,36.39,-,45.84,-,1.21,-,58.51,-
2026-07-03T16:36:51,36.58,-,42.7,-,0.72,-,35.78,-
2026-07-03T16:36:01,36.37,-,42.66,-,1.19,-,39.09,-
2026-07-03T16:35:51,36.8,-,39.88,-,1.24,-,42.31,-
2026-07-03T16:35:11,36.76,-,39.1,-,1.21,-,44.64,-
2026-07-03T16:35:01,36.7,-,44.86,-,0.67,-,34.08,-
2026-07-03T16:34:21,36.54,-,37.61,-,1.22,-,33.69,-
2026-07-03T16:33:31,36.36,-,37.43,-,1.21,-,60.2,-
2026-07-03T16:33:21,36.21,-,45.68,-,0.9,-,56.01,-
2026-07-03T16:33:11,36.76,-,42.49,-,0.85,-,46.31,-
2026-07-03T16:30:31,36.39,-,42.72,-,1.12,-,34.18,-
2026-07-03T16:29:41,36.35,-,43.88,-,0.8,-,46.61,-
2026-07-03T16:29:31,38.8,alta,43.85,-,1.15,-,44.41,-
2026-07-03T16:29:11,36.43,-,37.31,-,0.98,-,45.33,-
2026-07-03T16:28:11,36.43,-,39.75,-,0.96,-,64.27,-
2026-07-03T16:27:51,36.23,-,36.75,-,1.1,-,55.09,-
2026-07-03T16:27:41,36.55,-,41.39,-,0.72,-,35.59,-
2026-07-03T16:27:21,36.38,-,36.86,-,1.65,alta,62.6,-
2026-07-03T16:27:11,36.52,-,38.17,-,0.78,-,48.95,-
2026-07-03T16:27:01,36.57,-,39.53,-,1.16,-,64.72,-
2026-07-03T16:26:51,36.53,-,36.68,-,1.19,-,59.55,-
2026-07-03T16:26:41,36.69,-,44.72,-,0.81,-,66.44,-
2026-07-03T16:26:31,36.68,-,45.49,-,1.26,-,52.59,-
2026-07-03T16:26:21,36.34,-,37.64,-,0.79,-,68.34,-
2026-07-03T16:26:11,36.21,-,39.72,-,1.05,-,46.16,-
2026-07-03T16:25:51,36.55,-,39.01,-,0.93,-,54.54,-
2026-07-03T16:25:41,36.76,-,39.34,-,1.19,-,53.75,-
2026-07-03T16:25:31,36.25,-,43.83,-,0.97,-,38.9,-
2026-07-03T16:25:01,36.37,-,36.47,-,0.9,-,36.82,-
2026-07-03T16:23:51,36.33,-,40.01,-,0.87,-,60.11,-
2026-07-03T16:23:41,36.63,-,41.79,-,0.8,-,36.2,-
2026-07-03T16:23:31,36.28,-,37.37,-,1.08,-,39.99,-
2026-07-03T15:53:40,36.28,-,42.84,-,1.15,-,44.82,-
2026-07-03T15:53:30,36.74,-,44.61,-,0.91,-,57.57,-
2026-07-03T15:53:20,36.26,-,37.12,-,0.9,-,55.24,-
2026-07-03T15:53:10,36.37,-,36.71,-,0.75,-,52.9,-
2026-07-03T15:53:00,36.68,-,39.13,-,1.07,-,41.39,-
2026-07-03T15:52:50,36.44,-,36.4,-,1.18,-,52.65,-
2026-07-03T15:52:40,36.4,-,35.43,-,0.73,-,39.33,-
2026-07-03T15:52:30,36.37,-,42.6,-,1.01,-,55.95,-
2026-07-03T15:52:20,36.54,-,42.88,-,1.05,-,59.62,-
2026-07-03T15:52:00,36.71,-,35.75,-,0.7,-,44.39,-
2026-07-03T15:50:20,36.38,-,35.16,-,0.99,-,36.54,-
2026-07-03T15:49:50,36.53,-,38.15,-,1.23,-,36.77,-
2026-07-02T22:30:51,36.26,-,41.34,-,0.59,-,65.94,-
2026-07-02T22:30:31,36.68,-,44.75,-,1.2,-,51.78,-
2026-07-02T22:29:01,36.4,-,45.09,-,0.65,-,45.98,-
2026-07-02T22:28:41,36.71,-,34.67,-,0.81,-,46.41,-
2026-07-02T22:27:11,36.66,-,42.75,-,1.27,-,45.71,-
2026-07-02T22:27:01,36.7,-,34.45,-,1.25,-,52.06,-
2026-07-02T22:26:31,36.65,-,44.34,-,1.06,-,41.26,-
2026-07-02T22:26:21,36.39,-,44.35,-,0.65,-,58.82,-
2026-07-02T22:26:11,36.63,-,45.23,-,0.64,-,51.87,-
2026-07-02T22:26:01,36.53,-,43.33,-,1.67,alta,53.43,-
