fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:38:51,36.59,-,44.3,-,0.8,-,54.45,-
2026-07-03T16:38:41,38.31,alta,35.86,-,0.73,-,67.59,-
2026-07-03T16:38:31,36.31,-,37.41,-,0.95,-,55.18,-
2026-07-03T16:37:41,36.59,-,42.88,-,0.81,-,40.4,-
2026-07-03T16:37:31,36.38,-,38.9,-,1.05,-,50.92,-
2026-07-03T16:36:51,36.36,-,37.34,-,0.99,-,44.72,-
2026-07-03T16:35:41,36.31,-,34.07,-,0.78,-,42.24,-
2026-07-03T16:35:31,36.22,-,35.73,-,0.89,-,2.72,bajo
2026-07-03T16:35:21,36.72,-,41.1,-,1.09,-,63.26,-
2026-07-03T16:35:11,36.34,-,37.65,-,0.68,-,35.77,-
2026-07-03T16:35:01,36.78,-,35.86,-,0.82,-,47.2,-
2026-07-03T16:34:51,36.67,-,45.67,-,1.12,-,40.66,-
2026-07-03T16:33:41,36.61,-,35.18,-,0.6,-,59.23,-
2026-07-03T16:33:31,36.5,-,34.88,-,1.22,-,40.96,-
2026-07-03T16:33:11,36.64,-,41.85,-,0.65,-,45.29,-
2026-07-03T16:33:01,36.61,-,35.83,-,0.99,-,36.21,-
2026-07-03T16:32:51,36.41,-,44.4,-,0.61,-,55.8,-
2026-07-03T16:29:31,36.73,-,40.07,-,0.71,-,33.79,-
2026-07-03T16:29:21,36.23,-,44.04,-,0.86,-,49.6,-
2026-07-03T16:28:01,36.23,-,37.88,-,1.1,-,46.72,-
2026-07-03T16:27:01,36.58,-,40.37,-,1.15,-,63.33,-
2026-07-03T16:26:51,36.25,-,45.01,-,0.9,-,66.41,-
2026-07-03T16:26:41,36.21,-,43.49,-,0.64,-,67.92,-
2026-07-03T16:26:31,36.56,-,38.42,-,0.86,-,44.22,-
2026-07-03T16:25:51,36.69,-,38.04,-,0.6,-,57.23,-
2026-07-03T16:25:41,36.24,-,43.95,-,1.03,-,64.58,-
2026-07-03T16:25:01,36.33,-,44.92,-,1.19,-,55.41,-
2026-07-03T16:24:41,36.52,-,40.18,-,1.1,-,48.01,-
2026-07-03T16:24:01,36.21,-,35.63,-,0.93,-,45.19,-
2026-07-03T16:23:51,36.45,-,38.39,-,0.88,-,49.27,-
2026-07-03T16:23:41,36.54,-,35.98,-,1.12,-,58.23,-
2026-07-03T16:23:31,36.46,-,35.58,-,0.92,-,50.12,-
2026-07-03T16:23:21,36.25,-,37.0,-,0.64,-,52.37,-
2026-07-03T16:23:11,36.67,-,45.47,-,1.09,-,43.28,-
2026-07-03T16:23:01,36.24,-,44.1,-,0.78,-,40.74,-
2026-07-03T16:22:51,36.59,-,40.51,-,1.06,-,49.55,-
