fecha,temperatura,ley_T,humedad,ley_H,iluminancia,ley_I,oxigeno,ley_O
2026-07-03T16:37:51,36.25,-,39.79,-,1.24,-,51.52,-
2026-07-03T16:37:41,36.21,-,41.11,-,1.07,-,62.85,-
2026-07-03T16:36:31,36.36,-,40.56,-,0.84,-,33.82,-
2026-07-03T16:35:41,36.33,-,41.9,-,1.01,-,57.36,-
2026-07-03T16:35:11,38.63,alta,44.38,-,0.72,-,53.45,-
2026-07-03T16:35:01,36.79,-,45.95,-,1.07,-,47.53,-
2026-07-03T16:34:41,36.75,-,37.53,-,0.59,-,65.1,-
2026-07-03T16:34:31,36.6,-,34.14,-,1.14,-,46.57,-
2026-07-03T16:34:21,36.66,-,42.5,-,1.27,-,54.65,-
2026-07-03T16:34:11,36.23,-,41.66,-,1.02,-,60.99,-
2026-07-03T16:34:01,36.48,-,39.29,-,1.07,-,61.33,-
2026-07-03T16:33:51,36.23,-,37.92,-,0.87,-,54.53,-
2026-07-03T16:33:41,36.48,-,40.76,-,0.72,-,35.95,-
2026-07-03T16:33:31,36.4,-,38.38,-,0.9,-,43.64,-
2026-07-03T16:33:21,36.44,-,43.61,-,0.96,-,40.64,-
2026-07-03T16:33:11,36.43,-,35.44,-,0.19,baja,60.57,-
2026-07-03T16:33:01,36.24,-,41.72,-,0.72,-,60.96,-
2026-07-03T16:32:51,36.59,-,40.09,-,1.03,-,38.63,-
2026-07-03T16:32:41,36.21,-,40.05,-,0.82,-,60.49,-
2026-07-03T16:32:31,36.72,-,45.26,-,0.99,-,40.51,-
2026-07-03T16:32:21,36.23,-,38.91,-,1.14,-,58.17,-
2026-07-03T16:32:11,36.23,-,42.89,-,0.87,-,55.85,-
2026-07-03T16:32:01,36.23,-,45.02,-,1.17,-,42.89,-
2026-07-03T16:31:51,36.27,-,38.09,-,1.03,-,53.19,-
2026-07-03T16:31:41,36.37,-,44.34,-,1.09,-,34.73,-
2026-07-03T16:31:31,36.73,-,36.82,-,0.89,-,53.61,-
2026-07-03T16:31:21,36.33,-,45.04,-,0.88,-,58.22,-
2026-07-03T16:31:11,36.71,-,42.11,-,1.23,-,36.66,-
2026-07-03T16:31:01,36.41,-,42.78,-,0.18,baja,49.26,-
2026-07-03T16:30:51,36.77,-,42.04,-,0.7,-,47.53,-
2026-07-03T16:30:41,36.2,-,38.38,-,1.03,-,37.17,-
2026-07-03T16:30:31,36.55,-,43.22,-,1.17,-,39.27,-
2026-07-03T16:30:21,36.52,-,37.14,-,1.07,-,68.01,-
2026-07-03T16:30:11,36.55,-,43.81,-,0.8,-,39.58,-
2026-07-03T16:30:01,36.67,-,39.53,-,1.25,-,37.72,-
2026-07-03T16:29:41,36.21,-,36.42,-,0.9,-,38.92,-
2026-07-03T16:28:51,36.44,-,43.47,-,1.24,-,58.72,-
2026-07-03T16:28:41,36.57,-,42.23,-,1.0,-,38.52,-
2026-07-03T16:28:21,36.33,-,37.68,-,0.8,-,61.94,-
2026-07-03T16:27:21,36.47,-,34.56,-,0.94,-,54.63,-
2026-07-03T16:27:11,36.34,-,39.65,-,1.19,-,54.11,-
2026-07-03T16:26:51,36.75,-,42.13,-,0.74,-,56.25,-
2026-07-03T16:26:41,36.63,-,44.0,-,0.92,-,37.93,-
2026-07-03T16:26:31,34.46,baja,43.44,-,0.59,-,45.0,-
2026-07-03T16:26:21,36.78,-,35.75,-,0.71,-,66.01,-
2026-07-03T16:24:01,36.64,-,39.35,-,0.82,-,59.36,-
2026-07-03T16:23:31,36.28,-,40.08,-,0.8,-,52.95,-
2026-07-03T15:53:40,36.7,-,39.64,-,1.0,-,40.4,-
2026-07-03T15:53:30,36.42,-,43.06,-,0.97,-,44.12,-
2026-07-03T15:53:20,36.67,-,45.55,-,1.13,-,50.51,-
2026-07-03T15:53:10,36.37,-,41.38,-,0.91,-,44.17,-
2026-07-03T15:53:00,36.41,-,43.67,-,1.18,-,63.48,-
2026-07-03T15:52:30,36.72,-,41.85,-,0.93,-,66.5,-
2026-07-03T15:52:20,36.52,-,42.04,-,0.77,-,47.03,-
2026-07-03T15:51:50,36.71,-,41.55,-,0.84,-,66.07,-
2026-07-03T15:51:10,36.75,-,40.72,-,1.15,-,57.66,-
2026-07-03T15:50:50,36.34,-,37.23,-,0.79,-,33.69,-
2026-07-03T15:50:40,36.77,-,34.56,-,0.82,-,56.24,-
